0.166428, 0.682049, -1.012509, -0.646114
0.176428, 0.672050, -1.002510, -0.636115
0.186369, 0.662596, -0.992951, -0.629666
0.196058, 0.654035, -0.984135, -0.624449
0.205397, 0.646547, -0.976296, -0.621526
0.214034, 0.640058, -0.970022, -0.620725
0.221388, 0.634401, -0.965728, -0.621493
0.228856, 0.629946, -0.962170, -0.623940
0.235285, 0.625906, -0.960069, -0.627155
0.238151, 0.621355, -0.960094, -0.628732
0.239436, 0.616673, -0.961368, -0.630451
0.238500, 0.611872, -0.964120, -0.630222
0.236111, 0.606875, -0.967896, -0.629677
0.232981, 0.602179, -0.972406, -0.629312
0.229950, 0.598249, -0.977189, -0.630211
0.227409, 0.595082, -0.982110, -0.633023
0.225379, 0.592693, -0.987092, -0.637085
0.224245, 0.591297, -0.991975, -0.642175
0.223478, 0.590672, -0.996893, -0.648012
0.223611, 0.590643, -1.001588, -0.654738
0.223778, 0.591488, -1.006613, -0.661706
0.224527, 0.593281, -1.011606, -0.668877
0.226067, 0.595654, -1.016435, -0.676576
0.227780, 0.598650, -1.021481, -0.684589
0.229857, 0.602214, -1.026620, -0.692881
0.231980, 0.606317, -1.032022, -0.701543
0.234051, 0.610955, -1.037743, -0.710595
0.235807, 0.616348, -1.043892, -0.719644
0.237278, 0.622335, -1.050364, -0.728817
0.238665, 0.628891, -1.057155, -0.738093
0.240337, 0.635848, -1.063945, -0.747469
0.242295, 0.643220, -1.070822, -0.756994
0.244274, 0.651276, -1.078001, -0.766572
0.246661, 0.659632, -1.085169, -0.776289
0.249514, 0.668343, -1.092336, -0.786286
0.252700, 0.677822, -1.099526, -0.795511
0.256233, 0.687512, -1.106861, -0.805095
0.260116, 0.697319, -1.114193, -0.814894
0.264089, 0.707499, -1.121830, -0.824951
0.268348, 0.717972, -1.129602, -0.835182
0.273008, 0.728641, -1.137376, -0.845600
0.277833, 0.739471, -1.145181, -0.855964
0.282908, 0.750481, -1.152951, -0.866356
0.288218, 0.761585, -1.160602, -0.876635
0.293633, 0.772702, -1.168140, -0.886662
0.299036, 0.783802, -1.175583, -0.896288
0.304410, 0.794844, -1.182782, -0.905378
0.309642, 0.805713, -1.189684, -0.913891
0.314724, 0.816408, -1.196331, -0.921901
0.319603, 0.826717, -1.202580, -0.929286
0.324351, 0.836719, -1.208530, -0.936263
0.328894, 0.846307, -1.214173, -0.942879
0.333232, 0.855479, -1.219472, -0.949199
0.337418, 0.864435, -1.224578, -0.955287
0.341358, 0.873012, -1.229497, -0.961196
0.344998, 0.881149, -1.234147, -0.966870
0.348446, 0.888802, -1.238569, -0.972628
0.351658, 0.896040, -1.242783, -0.978358
0.354850, 0.903267, -1.247047, -0.984142
0.357847, 0.910212, -1.251242, -0.989949
0.360595, 0.916930, -1.255450, -0.995842
0.363265, 0.923575, -1.259714, -1.001777
0.365766, 0.929948, -1.263876, -1.007705
0.368144, 0.936059, -1.267989, -1.013678
0.370238, 0.941731, -1.271782, -1.019270
0.372237, 0.947167, -1.275501, -1.024782
0.374147, 0.952484, -1.279164, -1.030224
0.375891, 0.957516, -1.282695, -1.035562
0.377512, 0.962317, -1.286102, -1.040664
0.379130, 0.967057, -1.289550, -1.045756
0.380789, 0.972075, -1.293225, -1.050702
0.382411, 0.976920, -1.296852, -1.055607
0.384067, 0.981693, -1.300505, -1.060605
0.385656, 0.986266, -1.304028, -1.065355
0.387338, 0.990961, -1.307680, -1.070110
0.389078, 0.995777, -1.311474, -1.074884
0.390769, 1.000377, -1.315196, -1.079671
0.392473, 1.004951, -1.318904, -1.084390
0.394185, 1.009664, -1.322665, -1.088889
0.395969, 1.014360, -1.326436, -1.093327
0.397717, 1.018878, -1.330061, -1.097580
0.399431, 1.023278, -1.333573, -1.101531
0.401079, 1.027486, -1.336916, -1.105192
0.402715, 1.031556, -1.340124, -1.108607
0.404408, 1.035571, -1.343280, -1.111856
0.406142, 1.039491, -1.346379, -1.115078
0.407834, 1.043288, -1.349377, -1.118131
0.409573, 1.047016, -1.352340, -1.121196
0.411360, 1.050732, -1.355315, -1.124236
0.413125, 1.054317, -1.358223, -1.127206
0.415232, 1.058603, -1.361513, -1.130185
0.417345, 1.062784, -1.364716, -1.133155
0.419404, 1.066776, -1.367823, -1.136113
0.421457, 1.070647, -1.370923, -1.139195
0.423515, 1.074401, -1.373991, -1.142352
0.425567, 1.078039, -1.377091, -1.145666
0.427604, 1.081521, -1.380215, -1.149133
0.429644, 1.084888, -1.383322, -1.152634
0.431701, 1.088207, -1.386452, -1.156224
0.433744, 1.091481, -1.389546, -1.159808
0.435721, 1.094653, -1.392575, -1.163289
0.437614, 1.097665, -1.395538, -1.166655
0.439511, 1.100625, -1.398484, -1.169988
0.441455, 1.103570, -1.401489, -1.173467
0.443411, 1.106482, -1.404501, -1.176937
0.445393, 1.109354, -1.407484, -1.180411
0.447362, 1.112172, -1.410463, -1.183853
0.449304, 1.114957, -1.413483, -1.187407
0.451207, 1.117674, -1.416453, -1.190850
0.453080, 1.120343, -1.419349, -1.194135
0.455043, 1.123133, -1.422374, -1.197581
0.456995, 1.125904, -1.425360, -1.200917
0.458904, 1.128629, -1.428223, -1.203964
0.461254, 1.132092, -1.431440, -1.206992
0.463599, 1.135500, -1.434603, -1.209926
0.465896, 1.138828, -1.437695, -1.212689
0.468175, 1.142115, -1.440781, -1.215482
0.470306, 1.145156, -1.443654, -1.217996
0.472441, 1.148146, -1.446513, -1.220576
0.474547, 1.151044, -1.449337, -1.223141
0.476663, 1.153919, -1.452204, -1.225824
0.478715, 1.156651, -1.455009, -1.228468
0.480690, 1.159258, -1.457717, -1.231019
0.482630, 1.161819, -1.460374, -1.233532
0.484544, 1.164268, -1.462988, -1.236043
0.486610, 1.166885, -1.465710, -1.238646
0.488698, 1.169507, -1.468497, -1.241350
0.490771, 1.172041, -1.471233, -1.243981
0.492851, 1.174549, -1.474007, -1.246730
0.495017, 1.177168, -1.476893, -1.249585
0.497170, 1.179756, -1.479741, -1.252338
0.499294, 1.182287, -1.482532, -1.255033
0.501446, 1.184849, -1.485381, -1.257821
0.503599, 1.187358, -1.488085, -1.260456
0.505748, 1.189850, -1.490816, -1.263112
0.507912, 1.192386, -1.493635, -1.265915
0.510083, 1.194913, -1.496453, -1.268722
0.512343, 1.197563, -1.499399, -1.271667
0.514572, 1.200132, -1.502290, -1.274458
0.516829, 1.202729, -1.505212, -1.277231
0.519173, 1.205385, -1.508206, -1.280065
0.521480, 1.207966, -1.511127, -1.282748
0.523787, 1.210518, -1.514053, -1.285414
0.526055, 1.213011, -1.516940, -1.288004
0.528363, 1.215509, -1.519787, -1.290565
0.530681, 1.218065, -1.522699, -1.293212
0.533065, 1.220706, -1.525678, -1.295886
0.535559, 1.223491, -1.528798, -1.298610
0.538141, 1.226375, -1.532027, -1.301460
0.540710, 1.229215, -1.535217, -1.304207
0.543332, 1.232126, -1.538429, -1.306970
0.545959, 1.235059, -1.541671, -1.309719
0.548557, 1.237967, -1.544882, -1.312399
0.551157, 1.240889, -1.548097, -1.315078
0.553805, 1.243872, -1.551383, -1.317796
0.556504, 1.246916, -1.554742, -1.320623
0.559189, 1.249888, -1.558072, -1.323399
0.561854, 1.252771, -1.561347, -1.326162
0.564512, 1.255651, -1.564626, -1.328923
0.567083, 1.258470, -1.567818, -1.331631
0.569670, 1.261322, -1.571031, -1.334421
0.572325, 1.264233, -1.574326, -1.337356
0.575024, 1.267148, -1.577637, -1.340274
0.577729, 1.270029, -1.580946, -1.343158
0.580443, 1.272908, -1.584281, -1.346144
0.583488, 1.276392, -1.587962, -1.349138
0.586402, 1.279714, -1.591443, -1.352031
0.589215, 1.282906, -1.594800, -1.354834
0.591932, 1.285986, -1.598072, -1.357562
0.594642, 1.289011, -1.601320, -1.360327
0.597335, 1.291964, -1.604576, -1.363182
0.599941, 1.294740, -1.607735, -1.365929
0.602490, 1.297447, -1.610863, -1.368716
