0.000000, 0.000000, 0.000000, 0.000000
0.009733, 0.009949, -0.009955, -0.009970
0.019447, 0.019775, -0.019725, -0.019670
0.028536, 0.028849, -0.028692, -0.028452
0.036806, 0.037142, -0.036763, -0.036268
0.044113, 0.044603, -0.043882, -0.043147
0.050472, 0.051267, -0.050140, -0.049203
0.056112, 0.057338, -0.055696, -0.054586
0.061093, 0.062817, -0.060613, -0.059389
0.065348, 0.067665, -0.064980, -0.063658
0.069099, 0.072028, -0.068860, -0.067489
0.072313, 0.075930, -0.072327, -0.070912
0.075125, 0.079441, -0.075414, -0.073986
0.077630, 0.082629, -0.078162, -0.076764
0.079948, 0.085547, -0.080594, -0.079309
0.082227, 0.088241, -0.082648, -0.081722
0.084407, 0.090670, -0.084395, -0.084002
0.086483, 0.092847, -0.085835, -0.086193
0.088482, 0.094717, -0.087013, -0.088228
0.090377, 0.096268, -0.087825, -0.090201
0.092035, 0.097474, -0.088376, -0.091956
0.093376, 0.098347, -0.088606, -0.093520
0.094219, 0.098835, -0.088377, -0.094856
0.094160, 0.098992, -0.087720, -0.095778
0.093025, 0.098789, -0.086531, -0.096270
0.090552, 0.098334, -0.084780, -0.096210
0.086624, 0.097723, -0.082464, -0.095555
0.081062, 0.097158, -0.079579, -0.094241
0.074022, 0.096701, -0.076088, -0.092186
0.065604, 0.096543, -0.071719, -0.089278
0.056081, 0.096756, -0.066300, -0.085368
0.045712, 0.097705, -0.059717, -0.080327
0.034643, 0.099662, -0.052162, -0.074305
0.023052, 0.102792, -0.043438, -0.067084
0.010980, 0.107164, -0.033696, -0.058791
-0.001484, 0.112923, -0.023642, -0.050116
-0.014132, 0.120555, -0.012675, -0.040417
-0.026994, 0.129789, -0.000949, -0.029748
-0.040118, 0.140227, 0.011351, -0.018411
-0.053548, 0.151601, 0.024160, -0.006469
-0.067314, 0.163745, 0.037301, 0.005859
-0.081373, 0.176484, 0.050790, 0.018611
-0.095676, 0.189764, 0.064448, 0.031579
-0.110218, 0.203508, 0.078303, 0.044751
-0.124963, 0.217643, 0.092226, 0.057976
-0.139797, 0.232040, 0.106071, 0.071101
-0.154597, 0.246615, 0.119772, 0.084041
-0.168692, 0.260951, 0.132833, 0.096583
-0.182070, 0.274861, 0.145299, 0.108572
-0.194870, 0.288749, 0.157569, 0.120440
-0.207088, 0.302647, 0.169744, 0.132333
-0.218762, 0.316839, 0.182243, 0.144782
-0.229208, 0.331006, 0.194817, 0.157661
-0.238131, 0.345002, 0.207371, 0.170961
-0.245480, 0.358258, 0.219590, 0.184286
-0.250857, 0.370387, 0.231163, 0.197472
