0.068943, -0.117707, 0.083624, -0.061180
0.069582, -0.140746, 0.082849, -0.031457
0.041329, -0.107822, 0.050028, -0.015883
0.083893, -0.140497, 0.084777, -0.013704
0.016088, -0.046474, 0.020773, 0.005582
0.029618, -0.019216, 0.019397, 0.005262
-0.019224, 0.016783, -0.008038, 0.039361
-0.036085, -0.013825, -0.013161, 0.003064
-0.038204, 0.001195, -0.015873, 0.010835
-0.015068, 0.007692, -0.010210, 0.005901
-0.043341, -0.001633, -0.023629, -0.004763
-0.028610, -0.013393, -0.008971, -0.000756
-0.036167, 0.035165, -0.025629, 0.002109
-0.015713, 0.016097, -0.012948, 0.021320
-0.018945, 0.007740, -0.013975, 0.010978
0.004398, 0.072617, -0.026962, 0.047435
0.005543, 0.058303, -0.020086, 0.038643
0.012454, 0.062455, -0.020438, 0.048894
0.029073, 0.020901, 0.006596, 0.020458
0.015423, 0.054215, -0.011714, 0.035521
-0.007227, 0.059856, -0.034887, 0.037788
0.008411, 0.073680, -0.024564, 0.047115
0.017803, 0.069487, -0.022332, 0.047741
0.040665, 0.095679, -0.020051, 0.066106
-0.003611, 0.045476, -0.019235, 0.025567
0.004368, 0.037157, -0.016316, 0.017417
-0.019897, 0.063727, -0.034286, 0.024780
0.002161, 0.038549, -0.013439, 0.029189
0.014979, 0.018546, 0.001713, 0.025949
-0.024388, -0.005267, -0.013709, 0.002046
-0.011855, 0.032215, -0.012014, 0.031797
0.007813, 0.061919, -0.015032, 0.024153
-0.013005, 0.013658, -0.006704, 0.005626
-0.035639, -0.030527, 0.000989, 0.012443
-0.004322, -0.009000, -0.000520, 0.004370
0.019836, -0.033490, 0.011161, -0.007430
0.013964, 0.003781, -0.004679, 0.015222
-0.008260, -0.003090, -0.002065, 0.000901
-0.006879, -0.006270, 0.004988, -0.018819
0.016092, -0.075823, 0.018518, 0.006199
0.005460, 0.041143, -0.011056, 0.016266
-0.002406, 0.048608, -0.020700, 0.032335
-0.031705, 0.070894, -0.035954, 0.026120
-0.011887, 0.030390, -0.018166, 0.005298
-0.004799, 0.050991, -0.017061, 0.017696
-0.013113, 0.012873, -0.007494, -0.004167
-0.025601, 0.041775, -0.025068, 0.021701
-0.004741, 0.025403, -0.016042, 0.018383
-0.024573, 0.047702, -0.027970, 0.026980
0.003290, 0.000509, -0.001608, 0.007435
-0.008616, 0.026965, -0.010407, 0.011166
0.020493, -0.052488, 0.009081, 0.012683
-0.019209, 0.032075, -0.017157, 0.020191
0.006347, -0.022508, 0.010279, 0.001085
-0.018607, -0.083725, 0.023247, 0.014793
0.000815, 0.016859, -0.001460, -0.005949
-0.011126, 0.006060, -0.003838, 0.007378
-0.006907, 0.064284, -0.014879, 0.011037
-0.027361, 0.046132, -0.025585, 0.025825
-0.003577, 0.034194, -0.012878, 0.014041
0.006085, -0.001351, 0.002647, -0.007932
-0.034425, 0.028072, -0.036114, 0.039679
-0.004586, 0.048949, -0.012932, 0.004461
0.013224, -0.077337, 0.030525, -0.018113
-0.009184, -0.001171, -0.000688, -0.004249
-0.010445, 0.016452, -0.006468, 0.001099
-0.002366, -0.013892, 0.005071, -0.000567
-0.003821, 0.027623, -0.006796, 0.000682
-0.001011, -0.001334, -0.003818, 0.008531
-0.019769, 0.034730, -0.019751, 0.024385
-0.025523, 0.045040, -0.022533, 0.027168
0.006281, -0.023862, 0.005303, 0.004132
-0.009480, 0.034320, -0.012053, 0.014259
0.009997, -0.023983, 0.012563, -0.008415
-0.022614, 0.050919, -0.025758, 0.026731
-0.007169, 0.009370, -0.004525, -0.004667
-0.003344, -0.053871, 0.025604, -0.038358
0.003820, 0.003363, 0.003481, -0.004873
0.021341, -0.018907, 0.013749, 0.004565
0.017528, -0.013834, 0.016786, -0.015950
0.011598, -0.013364, 0.012070, -0.010644
-0.002646, 0.024077, -0.006219, 0.002467
-0.002439, 0.010896, -0.002492, 0.001126
-0.013669, 0.047954, -0.017656, 0.010474
0.027150, 0.103282, 0.001405, 0.015176
-0.004092, 0.033830, -0.010963, 0.009552
0.003046, -0.040200, 0.012123, -0.005800
0.000980, 0.046912, -0.007280, 0.009451
0.006005, -0.111816, 0.042390, -0.042847
-0.022550, 0.046288, -0.021040, 0.003236
-0.005633, 0.035846, -0.015602, 0.012182
-0.011191, -0.021950, 0.003909, -0.016561
-0.005160, 0.015582, 0.021204, -0.007565
-0.013184, 0.031578, -0.009661, -0.002268
-0.019407, 0.016811, -0.012151, -0.013914
-0.009184, 0.033455, -0.014658, 0.008490
-0.010461, 0.071236, -0.042063, 0.032538
-0.015465, 0.058105, -0.024553, 0.016554
-0.021442, 0.045837, -0.018403, 0.007204
-0.011806, -0.017712, 0.002014, -0.003537
-0.005858, 0.012843, -0.006576, 0.005201
-0.008758, 0.021792, -0.013004, 0.008376
0.004630, 0.031890, -0.008873, 0.002914
-0.022285, 0.077444, -0.027040, 0.015574
0.002407, 0.026474, -0.009039, 0.001123
-0.003244, 0.018496, -0.008059, 0.000515
0.038158, -0.014270, 0.017079, -0.024188
0.002099, 0.042522, -0.009433, -0.008932
0.016174, -0.020177, 0.011457, -0.018883
-0.015191, 0.036909, -0.013982, 0.009113
0.007016, 0.000234, 0.005349, -0.007511
-0.001534, -0.022549, 0.006563, 0.015439
0.022896, -0.040299, 0.020602, -0.023658
0.014957, -0.035614, 0.018247, -0.006999
-0.034717, 0.052632, -0.030933, 0.038684
-0.031070, 0.065611, -0.027744, 0.031710
-0.017463, 0.042774, -0.019476, 0.004334
-0.020008, 0.035918, -0.019925, 0.014005
-0.024600, 0.046704, -0.025268, 0.015981
-0.033889, 0.060953, -0.033907, 0.025443
0.008405, -0.018127, 0.007027, -0.012447
-0.016681, 0.068337, -0.021192, 0.004228
0.014768, 0.010460, 0.007625, -0.024882
0.007708, -0.015831, 0.006828, -0.006493
0.010330, -0.023802, 0.000527, -0.000388
0.017341, -0.026126, 0.010851, -0.039658
0.016179, -0.029464, 0.013745, -0.019567
-0.014928, -0.013661, -0.008054, 0.020925
-0.019455, -0.011098, -0.012042, 0.030727
0.025051, -0.042468, 0.023336, -0.012265
0.008279, -0.031286, 0.010821, -0.000707
-0.014303, 0.010021, -0.003312, 0.049653
-0.031443, 0.064534, -0.030355, 0.016223
-0.026084, 0.066296, -0.028434, 0.003287
-0.022522, 0.048010, -0.023174, 0.028085
-0.020782, 0.056259, -0.019532, 0.016469
-0.014845, 0.037883, -0.017124, -0.005402
0.050637, -0.075024, 0.043012, -0.048938
0.232325, -0.386737, 0.195062, -0.251088
-0.008333, 0.024542, -0.011761, -0.014855
-0.016554, 0.043821, -0.017616, 0.000697
-0.003378, 0.005807, -0.002014, 0.005198
-0.010359, 0.048522, -0.014216, -0.010021
0.016244, -0.035022, 0.010412, -0.028045
0.019767, -0.039978, 0.017119, -0.015139
-0.012367, 0.043942, -0.020283, -0.017945
0.018467, -0.035733, 0.016759, -0.009942
-0.020144, 0.033159, -0.020963, 0.004033
0.068581, -0.121341, 0.076093, -0.008952
-0.002443, 0.003883, -0.005274, -0.004331
-0.004897, -0.044644, 0.021995, 0.030158
0.012769, -0.029872, 0.011216, -0.005881
0.091653, -0.173255, 0.099224, -0.021343
-0.004685, 0.002194, -0.002975, 0.006228
0.019269, -0.048194, 0.027168, 0.003923
0.019171, -0.026020, 0.014605, -0.009810
0.001846, -0.005399, 0.003924, 0.002688
-0.023479, 0.038946, -0.017364, 0.015948
-0.003026, 0.018898, -0.004716, 0.007388
0.019441, -0.021695, 0.017424, -0.006424
0.031352, -0.063866, 0.029471, -0.014617
0.000128, 0.008777, -0.000623, 0.002177
0.035369, -0.047570, 0.031687, -0.013031
0.011696, -0.057981, 0.032647, 0.001608
0.000864, 0.012060, -0.006266, -0.000762
0.003258, -0.004255, -0.001996, -0.004138
-0.006656, 0.022211, -0.010864, 0.005258
-0.019544, 0.027880, -0.013366, 0.017590
-0.016114, 0.016366, -0.006422, 0.009555
-0.005973, 0.019797, -0.011752, 0.001541
-0.019503, 0.024180, -0.017717, 0.011517
-0.033681, 0.057234, -0.020471, 0.030215
-0.030136, 0.053052, -0.025787, 0.018312
-0.013623, 0.007321, -0.009698, 0.009499
0.015198, -0.069734, 0.031088, 0.000258
-0.014501, 0.006186, -0.005313, 0.010527
-0.016855, 0.021104, -0.011236, 0.018521
-0.011545, 0.028429, -0.017322, 0.003094
0.015414, -0.001076, 0.005505, -0.025662
0.003240, 0.017521, -0.003893, -0.013008
-0.010583, 0.009411, -0.006193, 0.009358
-0.010375, 0.030606, -0.014104, 0.004824
-0.007278, 0.026433, -0.011240, -0.002327
-0.009988, 0.026471, -0.012594, 0.002582
-0.014698, 0.040246, -0.021297, 0.000999
-0.001468, 0.014686, -0.006177, -0.004101
-0.003848, 0.006683, -0.005736, -0.001149
-0.008784, 0.019578, -0.010718, 0.002831
-0.007972, 0.020382, -0.011032, -0.000548
-0.029237, 0.070119, -0.039455, 0.002248
-0.012676, 0.015204, -0.012137, 0.008568
-0.002879, -0.006015, -0.001230, 0.002625
-0.003821, 0.001019, -0.001834, 0.004440
-0.003729, -0.003250, -0.003580, -0.001146
-0.011812, 0.028440, -0.014626, 0.000069
-0.007834, 0.013708, -0.008882, 0.002050
0.003231, -0.002901, -0.006402, -0.018079
0.006992, -0.018602, 0.006000, -0.004201
-0.001869, 0.001075, -0.001160, 0.001863
-0.008696, 0.018108, -0.011155, 0.000225
-0.012923, 0.022154, -0.011831, 0.006626
-0.003296, 0.006016, -0.004456, 0.002465
-0.014209, 0.027545, -0.019136, -0.001883
