-0.280334, -0.472885, -0.354631, 0.073442, 0.435112, -0.065158, 0.464076, -0.033980, 0.487267, -0.330458, -0.292468, -0.312350, -0.424894, -0.033123, 0.022013, -0.385405, 0.470986, 0.045531, -0.441520, -0.070491, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.439586, -0.346590, -0.429183, -0.332883, -0.399384, 0.004311, 0.469984, -0.267011, 0.306675, 0.258524, 0.135525, 0.086674, 0.075777, -0.447785, -0.055433, -0.194700, -0.295737, 0.016065, -0.017583, -0.063152, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.232278, -0.316949, 0.153156, -0.291983, 0.012161, 0.141215, 0.329943, 0.401411, -0.118878, -0.401489, 0.391448, 0.343233, -0.473659, -0.421960, 0.198913, 0.109227, 0.386765, -0.140327, 0.256551, -0.277493, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.270356, -0.472885, -0.364629, 0.063452, 0.425436, -0.065158, 0.454078, -0.043972, 0.477273, -0.340456, -0.302466, -0.322334, -0.434892, -0.033123, 0.030756, -0.385405, 0.460988, 0.035533, -0.451518, -0.080455, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.429642, -0.346590, -0.439182, -0.342789, -0.409094, 0.004311, 0.459985, -0.276898, 0.296676, 0.248525, 0.125526, 0.076707, 0.085718, -0.447785, -0.065407, -0.204603, -0.305736, 0.006066, -0.027582, -0.073090, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.242276, -0.316949, 0.163154, -0.301974, 0.022158, 0.141215, 0.339942, 0.391423, -0.108880, -0.411485, 0.381449, 0.333239, -0.483653, -0.421960, 0.189061, 0.109227, 0.396750, -0.150324, 0.246552, -0.287481, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.262381, -0.472885, -0.374498, 0.054007, 0.432783, -0.065158, 0.444155, -0.053973, 0.483378, -0.346972, -0.311841, -0.330832, -0.440829, -0.033123, 0.038222, -0.384418, 0.460397, 0.029040, -0.449984, -0.089963, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.421971, -0.346590, -0.446535, -0.350725, -0.401776, 0.004311, 0.453527, -0.285282, 0.295414, 0.246585, 0.126819, 0.068476, 0.078357, -0.447785, -0.073174, -0.211693, -0.309039, 0.004335, -0.023456, -0.081373, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.251865, -0.316949, 0.157648, -0.310600, 0.032169, 0.141215, 0.339310, 0.382096, -0.100007, -0.414090, 0.372215, 0.324720, -0.477728, -0.421960, 0.181347, 0.109227, 0.404439, -0.152650, 0.237428, -0.296184, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.255187, -0.472885, -0.384275, 0.044979, 0.440836, -0.065158, 0.434491, -0.063448, 0.484698, -0.351828, -0.321016, -0.338715, -0.447587, -0.033123, 0.043337, -0.384127, 0.454551, 0.024211, -0.453252, -0.099087, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.413586, -0.346590, -0.446999, -0.358432, -0.393265, 0.004311, 0.456163, -0.292886, 0.298240, 0.246353, 0.126278, 0.061057, 0.070667, -0.447785, -0.078232, -0.207364, -0.311179, 0.004323, -0.021950, -0.079443, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.261293, -0.316949, 0.155643, -0.319260, 0.041570, 0.141215, 0.341932, 0.373025, -0.091006, -0.414969, 0.362644, 0.316042, -0.477887, -0.421960, 0.174758, 0.109227, 0.410496, -0.153227, 0.227930, -0.305454, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.247155, -0.472885, -0.389830, 0.036934, 0.448134, -0.065158, 0.431583, -0.071873, 0.484561, -0.355711, -0.330497, -0.345628, -0.454406, -0.033123, 0.045338, -0.383888, 0.449731, 0.020350, -0.459473, -0.107241, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.404620, -0.346590, -0.446049, -0.364568, -0.384582, 0.004311, 0.460375, -0.298742, 0.302984, 0.246145, 0.123406, 0.055018, 0.064179, -0.447785, -0.085128, -0.203935, -0.310703, 0.004298, -0.024491, -0.078497, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.270564, -0.316949, 0.154954, -0.326693, 0.050591, 0.141215, 0.346707, 0.365356, -0.081699, -0.415849, 0.353748, 0.308509, -0.477758, -0.421960, 0.166906, 0.109227, 0.417477, -0.153840, 0.219458, -0.313771, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.239531, -0.472885, -0.394167, 0.029535, 0.454652, -0.065158, 0.430549, -0.079472, 0.485282, -0.358631, -0.340037, -0.352250, -0.460919, -0.033123, 0.045310, -0.388860, 0.444996, 0.017361, -0.466206, -0.115208, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.396326, -0.346590, -0.444606, -0.371719, -0.377130, 0.004311, 0.465064, -0.305317, 0.306389, 0.246521, 0.119706, 0.047555, 0.059924, -0.447785, -0.091412, -0.205630, -0.311113, 0.004788, -0.028468, -0.082970, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.279959, -0.316949, 0.154511, -0.334727, 0.059328, 0.141215, 0.352135, 0.357182, -0.072190, -0.415769, 0.344494, 0.300384, -0.479576, -0.421960, 0.160673, 0.109227, 0.423810, -0.153656, 0.210680, -0.322601, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.233768, -0.472885, -0.399719, 0.023192, 0.459705, -0.065158, 0.428086, -0.085967, 0.484230, -0.360906, -0.349747, -0.357938, -0.466500, -0.033123, 0.044410, -0.393145, 0.440424, 0.015003, -0.472972, -0.122057, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.389133, -0.346590, -0.442881, -0.377710, -0.370183, 0.004311, 0.469609, -0.310953, 0.310254, 0.247679, 0.116514, 0.041695, 0.055823, -0.447785, -0.097666, -0.206487, -0.310590, 0.006002, -0.032181, -0.085729, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.289419, -0.316949, 0.152336, -0.341215, 0.068481, 0.141215, 0.355879, 0.350663, -0.062934, -0.414784, 0.335152, 0.293783, -0.481140, -0.421960, 0.153788, 0.109227, 0.430328, -0.152662, 0.202344, -0.329616, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.236713, -0.472885, -0.406543, 0.016859, 0.455751, -0.065158, 0.422604, -0.091939, 0.485410, -0.365183, -0.357945, -0.363415, -0.466363, -0.033123, 0.042388, -0.396887, 0.441253, 0.010669, -0.477137, -0.129438, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.388906, -0.346590, -0.444696, -0.384686, -0.374185, 0.004311, 0.467541, -0.315859, 0.306979, 0.244640, 0.115918, 0.034519, 0.052998, -0.447785, -0.104312, -0.208286, -0.315260, 0.002958, -0.034564, -0.091186, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.298411, -0.316949, 0.149435, -0.348502, 0.074777, 0.141215, 0.356910, 0.343508, -0.056599, -0.418519, 0.331635, 0.286325, -0.477194, -0.421960, 0.148110, 0.109227, 0.436493, -0.156460, 0.201005, -0.337262, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.238894, -0.472885, -0.413199, 0.011501, 0.452069, -0.065158, 0.417408, -0.097110, 0.489791, -0.369985, -0.365732, -0.368244, -0.466240, -0.033123, 0.040057, -0.400186, 0.442915, 0.005824, -0.480876, -0.135323, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.389252, -0.346590, -0.447594, -0.390392, -0.378442, 0.004311, 0.464574, -0.320213, 0.303844, 0.240800, 0.114572, 0.028749, 0.052297, -0.447785, -0.110531, -0.209871, -0.319252, -0.000860, -0.037402, -0.095088, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.306744, -0.316949, 0.144716, -0.354538, 0.080612, 0.141215, 0.356551, 0.337474, -0.050377, -0.422873, 0.326984, 0.280200, -0.473639, -0.421960, 0.143612, 0.109227, 0.443016, -0.160826, 0.199517, -0.343505, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
-0.240911, -0.472885, -0.418455, 0.006745, 0.448930, -0.065158, 0.413369, -0.101701, 0.492057, -0.374222, -0.373166, -0.372531, -0.468035, -0.033123, 0.037738, -0.403114, 0.443216, 0.001490, -0.484854, -0.140548, -0.455543, -0.219992, 0.135627, 0.440520, 0.204823, 0.232308, -0.229042, -0.288864, -0.389132, -0.346590, -0.448540, -0.395819, -0.381978, 0.004311, 0.462645, -0.324086, 0.301790, 0.237451, 0.113990, 0.023383, 0.051794, -0.447785, -0.116596, -0.210669, -0.322161, -0.004209, -0.040999, -0.098124, 0.306114, -0.378579, 0.243476, 0.411279, 0.224200, -0.444997, -0.215918, -0.126728, 0.314817, -0.316949, 0.140830, -0.359958, 0.086861, 0.141215, 0.356617, 0.332042, -0.044218, -0.426654, 0.322507, 0.274712, -0.471091, -0.421960, 0.139434, 0.109227, 0.448918, -0.164633, 0.197644, -0.349097, 0.028215, -0.248439, -0.405835, 0.382726, 0.113040, -0.404128, 0.128516, -0.063738
