0.009253, -0.040311, -0.024159, 0.035094, 0.040381, -0.033912, -0.006397, 0.041889, 0.020407, -0.049780, -0.005072, -0.007757, 0.020748, 0.015847, -0.002618, -0.004781
-0.004016, -0.002791, -0.016136, 0.070175, 0.050577, -0.015425, -0.022371, 0.090852, 0.053222, -0.072624, -0.011166, 0.002028, 0.017643, 0.049229, -0.003931, -0.011662
-0.006745, -0.006098, -0.010415, 0.055813, 0.035495, -0.021282, -0.013336, 0.073430, 0.045418, -0.057001, -0.008671, 0.002081, 0.012426, 0.041915, -0.003305, -0.009324
-0.014641, 0.048650, -0.013014, 0.061845, 0.066792, 0.020557, -0.036275, 0.094273, 0.103247, -0.103392, -0.020305, 0.016865, -0.007935, 0.077585, -0.000578, -0.021918
-0.013440, 0.012770, -0.011623, 0.030753, 0.024157, -0.011476, -0.013417, 0.043819, 0.037087, -0.041631, -0.005596, 0.000615, -0.006955, 0.033327, -0.000252, -0.007369
-0.010564, 0.030390, -0.009803, 0.012463, 0.029341, 0.013517, -0.019214, 0.018522, 0.048135, -0.037483, -0.007964, 0.005201, -0.017869, 0.034100, 0.002149, -0.010122
-0.008357, 0.003543, 0.007668, -0.002772, -0.016653, -0.013728, 0.005882, 0.010306, -0.007039, 0.005025, -0.000737, 0.004109, -0.006508, 0.000167, -0.000631, 0.000015
-0.002091, -0.035051, -0.004658, 0.023316, -0.015225, -0.038823, 0.012537, 0.020760, -0.042545, 0.018153, 0.008124, -0.014226, 0.027727, -0.010663, -0.003332, 0.009873
-0.002604, -0.019700, -0.001529, 0.016087, -0.009484, -0.021457, 0.010692, 0.012120, -0.045268, 0.018365, 0.007687, -0.011444, 0.035755, -0.009147, -0.003796, 0.008514
-0.000491, -0.004361, 0.000559, 0.007394, -0.001714, -0.004923, 0.000019, 0.003162, -0.008835, 0.009740, 0.002223, -0.005346, 0.009972, -0.000729, -0.000570, 0.002300
-0.000883, -0.029561, 0.000621, 0.015137, -0.017631, -0.027974, 0.011021, 0.010813, -0.047916, 0.024731, 0.007751, -0.014236, 0.028835, -0.017037, -0.002524, 0.011106
-0.000630, -0.015005, 0.003901, 0.006592, -0.014788, -0.017091, 0.011759, 0.011467, -0.029601, 0.010170, 0.004438, -0.004139, 0.018385, -0.012418, -0.002443, 0.006853
0.002745, -0.019629, 0.013630, -0.015070, -0.029685, -0.013499, 0.013629, -0.015177, -0.041522, 0.041090, 0.005430, -0.005281, 0.008678, -0.030355, -0.000763, 0.008106
-0.003015, 0.006879, 0.008390, -0.010107, -0.010755, -0.002937, 0.003175, -0.002183, -0.001060, 0.003377, -0.000829, 0.002438, -0.006822, -0.003917, -0.000135, -0.000267
0.002013, -0.011314, 0.012347, -0.012737, -0.023152, -0.011262, 0.013612, -0.004338, -0.023095, 0.018278, 0.001899, 0.002115, 0.001660, -0.016754, -0.000942, 0.003884
-0.003483, 0.028631, 0.011931, -0.024557, -0.008008, 0.020468, -0.013597, -0.025392, 0.029577, 0.010884, -0.004927, 0.008312, -0.040808, 0.007809, 0.003177, -0.007354
-0.002292, 0.023053, 0.009517, -0.019702, -0.004730, 0.016266, -0.011055, -0.020937, 0.026970, 0.007702, -0.004304, 0.006136, -0.032244, 0.006844, 0.002671, -0.006894
-0.003412, 0.037320, 0.007330, -0.018592, 0.001949, 0.028346, -0.018504, -0.020388, 0.032834, 0.000241, -0.005333, 0.008556, -0.036941, 0.016257, 0.003023, -0.007774
-0.003705, 0.036094, -0.004958, -0.000390, 0.019786, 0.027353, -0.021829, -0.002548, 0.051048, -0.023184, -0.006231, 0.006511, -0.031006, 0.025168, 0.002834, -0.009196
-0.003239, 0.029039, 0.004396, -0.016777, 0.005364, 0.017592, -0.016790, -0.018652, 0.037103, -0.004139, -0.005933, 0.005800, -0.037470, 0.012955, 0.003393, -0.008413
0.007002, 0.002917, 0.016237, -0.012680, -0.017357, 0.017026, -0.005601, -0.023788, -0.009019, 0.039052, 0.000683, 0.003268, -0.008946, -0.003689, 0.001736, -0.000266
-0.000669, 0.023565, 0.010685, -0.023395, -0.001418, 0.013207, -0.014046, -0.027653, 0.038651, 0.009459, -0.006447, 0.005397, -0.042220, 0.008947, 0.004461, -0.008272
0.000457, 0.023069, 0.009469, -0.022797, 0.003373, 0.013547, -0.013877, -0.027838, 0.042807, 0.006172, -0.007859, 0.007198, -0.042830, 0.013473, 0.004551, -0.009294
-0.002660, 0.059940, 0.003827, -0.026861, 0.026507, 0.035737, -0.035702, -0.032844, 0.089647, -0.018125, -0.015190, 0.012219, -0.074811, 0.035367, 0.008157, -0.016743
-0.002858, 0.010684, 0.002323, -0.011226, -0.002443, 0.000772, -0.007949, -0.012869, 0.013188, 0.007815, -0.002631, 0.001307, -0.024626, 0.004594, 0.002638, -0.002993
0.000752, 0.005535, 0.001142, -0.004690, 0.004499, 0.005038, -0.008579, -0.013777, 0.011154, 0.009761, -0.001798, -0.000258, -0.013636, 0.007390, 0.002367, -0.002520
