-0.011848, 0.013501, -0.003953, -0.007057, 0.046329, -0.006827, 0.016573, -0.041707, 0.009224, -0.013024, 0.029737, 0.017885, 0.001450, -0.003452, -0.036735, 0.063131
-0.043269, 0.108145, 0.012983, -0.007432, -0.014150, 0.015399, -0.038413, -0.077607, 0.083273, -0.117534, 0.007592, 0.036898, 0.022159, -0.033716, -0.013882, 0.025257
-0.032120, 0.084619, 0.040989, -0.006089, -0.034372, -0.023056, -0.008581, -0.072466, 0.074270, -0.084846, -0.034392, 0.070699, 0.017756, 0.004539, -0.065119, 0.022763
-0.028059, 0.126996, 0.052817, -0.025643, -0.095703, 0.010582, -0.048895, -0.087742, 0.153349, -0.140322, -0.011934, 0.084957, 0.041017, 0.006286, -0.023532, -0.026135
0.007218, 0.045520, 0.031068, -0.052959, -0.075699, -0.002779, 0.046053, -0.036187, 0.072304, -0.051300, -0.030276, 0.048532, 0.010940, 0.029340, -0.026224, -0.033061
-0.039882, 0.074483, 0.030395, 0.022065, 0.024671, -0.017912, -0.025463, -0.036395, 0.034372, -0.058218, -0.021587, 0.035913, 0.006146, -0.012958, -0.056947, 0.042366
0.061762, -0.264712, -0.361462, -0.043460, 0.172866, 0.181463, 0.002829, 0.075245, -0.143286, 0.049188, 0.538537, -0.145519, -0.014593, -0.137241, 0.396402, 0.030072
0.003259, 0.028102, 0.062267, -0.034985, 0.057818, -0.038009, 0.051803, 0.011968, -0.024591, 0.046934, -0.072781, 0.046791, -0.019225, 0.029859, -0.071286, 0.052896
-0.030472, -0.057318, -0.102744, 0.026040, 0.016558, 0.016207, -0.003608, -0.011398, -0.014742, -0.011971, 0.110365, -0.078987, 0.001615, -0.050506, 0.074073, 0.004839
0.006430, -0.001351, 0.023359, -0.023180, -0.008724, -0.014675, 0.040844, 0.002868, 0.011757, 0.019593, -0.033277, -0.007739, -0.003463, 0.022320, -0.022939, -0.010386
0.002366, -0.040032, -0.029789, -0.011497, -0.037596, 0.009440, 0.018847, -0.021479, 0.010321, 0.003443, 0.043763, -0.025687, 0.005891, -0.005322, 0.039467, -0.013426
-0.095732, -0.070744, -0.078982, 0.041344, -0.039571, -0.020131, 0.042458, -0.143499, 0.059267, -0.053826, 0.148459, -0.071254, 0.034597, -0.062139, 0.059934, 0.052966
0.030829, -0.016828, 0.025068, -0.051256, -0.133878, 0.001606, 0.040174, -0.016953, 0.087382, 0.001066, -0.026620, -0.018203, 0.019592, 0.050052, 0.009048, -0.099541
-0.063557, 0.009222, -0.053044, 0.049275, 0.049639, -0.006599, -0.023482, -0.038843, 0.001967, -0.049942, 0.059081, -0.022407, 0.018563, -0.055623, 0.021679, 0.044911
-0.067264, 0.013823, -0.030419, 0.049416, 0.027145, -0.022890, -0.022883, -0.057761, 0.018515, -0.050330, 0.039278, -0.012065, 0.021514, -0.039852, -0.003135, 0.051130
0.005880, 0.033031, 0.039878, -0.019459, -0.044799, -0.007865, -0.002622, 0.003199, 0.034486, -0.013029, -0.051019, 0.036383, 0.003399, 0.024354, -0.029516, -0.030299
0.030334, -0.009302, 0.007458, -0.038733, -0.040107, 0.009909, 0.036060, 0.023190, 0.018182, 0.008443, -0.014308, -0.005361, -0.000377, 0.024059, 0.017494, -0.053934
0.001486, 0.004684, -0.024518, 0.003322, -0.018468, 0.017004, -0.011490, -0.004553, 0.015751, -0.028497, 0.023360, -0.010133, 0.005719, -0.009725, 0.019312, -0.020270
0.049976, 0.002441, -0.007557, -0.004404, 0.018262, 0.015472, -0.024214, 0.063855, -0.050799, 0.044331, -0.032057, -0.021775, -0.012115, 0.011982, 0.026286, -0.029207
-0.005940, 0.015618, 0.001825, 0.007893, 0.017282, -0.005648, -0.008008, 0.001464, -0.000614, -0.004940, -0.010185, 0.000903, 0.004159, -0.001265, -0.006856, 0.009090
0.031099, 0.002949, 0.037278, -0.047280, -0.069603, 0.008424, 0.033347, 0.020992, 0.054408, -0.001732, -0.031952, 0.016833, 0.001339, 0.040146, -0.008784, -0.076113
0.035090, 0.005780, 0.044824, -0.048063, -0.062796, 0.010850, 0.029554, 0.008535, 0.043246, -0.004980, -0.023296, 0.037374, 0.002631, 0.037959, -0.006410, -0.053624
-0.030516, 0.031465, 0.019602, 0.000850, -0.008762, -0.006275, 0.003931, -0.031614, 0.043008, -0.034821, -0.004925, 0.025313, 0.010557, -0.004943, -0.029539, 0.009131
0.019757, 0.017500, 0.000834, -0.005578, -0.013655, 0.007621, -0.010156, 0.012821, -0.000288, -0.012619, -0.012795, 0.010676, 0.001977, 0.008801, 0.009579, -0.018567
-0.010591, 0.051025, 0.062949, -0.001157, 0.003346, -0.019598, -0.016516, -0.025777, 0.012605, -0.008823, -0.052565, 0.064634, 0.001352, 0.016660, -0.064674, 0.043082
0.007311, 0.023713, 0.045957, -0.020263, -0.009447, -0.001682, 0.000784, -0.011870, 0.011887, 0.004343, -0.029045, 0.049505, -0.007022, 0.016382, -0.043325, 0.017820
0.004058, 0.015684, 0.048801, -0.043894, -0.049671, -0.000520, 0.022890, 0.001552, 0.070522, -0.013897, -0.025080, 0.037116, 0.008567, 0.031221, -0.031245, -0.048232
-0.030752, 0.046372, 0.060729, -0.027908, -0.033900, -0.028083, 0.013838, -0.024055, 0.061169, -0.026935, -0.058972, 0.059331, 0.011486, 0.022541, -0.062883, 0.000279
0.087884, 0.009826, 0.055964, -0.032909, -0.105696, 0.017445, -0.014438, 0.071826, 0.049319, 0.007376, -0.064473, 0.004770, 0.017723, 0.071421, 0.019444, -0.146185
-0.043147, 0.063562, 0.104497, -0.022379, -0.043366, -0.033067, -0.017963, -0.038853, 0.101292, -0.036953, -0.073892, 0.097552, 0.030401, 0.033638, -0.095575, 0.005681
-0.066833, -0.032250, -0.110653, 0.073850, 0.095679, 0.014588, -0.013772, -0.061133, -0.061637, -0.021288, 0.138020, -0.055486, -0.007550, -0.091170, 0.060534, 0.104971
0.037254, -0.017595, 0.003925, -0.021637, 0.038330, -0.002211, 0.012629, 0.042500, -0.048075, 0.052746, -0.015787, -0.009687, -0.017217, 0.017900, 0.006480, 0.004546
-0.011268, 0.008222, -0.011765, -0.029546, -0.013601, -0.006693, 0.016633, 0.015464, 0.018828, -0.012759, -0.010499, 0.009243, -0.006204, 0.003392, -0.010111, -0.020543
-0.207827, -0.174750, -0.393072, 0.249179, 0.475675, 0.056785, 0.029464, -0.277839, -0.342863, 0.035460, 0.510529, -0.202098, -0.064601, -0.340695, 0.236767, 0.529606
-0.102877, 0.091105, 0.043478, 0.029652, 0.016404, -0.044024, -0.040190, -0.064615, 0.057282, -0.060117, -0.059620, 0.067159, 0.022638, -0.021420, -0.090232, 0.072579
0.040938, 0.077677, 0.094658, -0.034778, -0.132165, -0.023530, -0.076272, 0.057814, 0.089676, -0.034703, -0.145798, 0.070699, 0.026256, 0.080669, -0.048361, -0.117737
0.060338, -0.043539, -0.086500, 0.009118, 0.119848, 0.004843, -0.025364, 0.077296, -0.171389, 0.099871, 0.020400, -0.068081, -0.039215, -0.019435, 0.093285, 0.047812
-0.066714, -0.001164, -0.054024, 0.044868, 0.072637, 0.006173, -0.019359, -0.046885, -0.039104, -0.009338, 0.066771, -0.004757, -0.007194, -0.070549, 0.009357, 0.088911
0.013217, 0.013424, 0.075111, -0.046533, -0.056852, 0.001847, 0.029877, 0.018070, 0.064915, 0.008433, -0.041670, 0.040227, -0.000010, 0.038289, -0.048349, -0.066497
0.013361, 0.027353, -0.043793, 0.052793, 0.054984, -0.011580, -0.064037, 0.032313, -0.079174, 0.035933, -0.017031, -0.056373, -0.010497, -0.013804, 0.038309, 0.019520
-0.004866, 0.008637, -0.001749, -0.004657, -0.001124, -0.008609, -0.003727, 0.003448, -0.002759, -0.007372, -0.007178, 0.013979, 0.002394, 0.002411, -0.002353, 0.004124
0.007266, 0.012292, 0.014299, -0.005428, -0.022081, -0.000859, -0.002504, 0.003287, 0.017922, -0.012301, -0.015816, 0.012172, 0.004839, 0.012560, -0.007834, -0.017626
-0.114934, 0.115369, 0.115562, 0.056153, -0.001977, -0.065853, -0.030677, -0.056343, 0.112370, -0.035633, -0.123176, 0.028605, 0.046240, 0.008382, -0.146798, 0.013494
