-0.423555, 0.516811, -0.430817, -0.046279, -0.524044, -0.257231, -0.568844, 0.346530, -0.100526, 0.067995, -0.248770, 0.315839, -0.302518, -0.162065, 0.238347, 0.197850, -0.386307, -0.307950, -0.295402, -0.442354, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.427256, 0.258986, 0.410975, 0.062176, 0.307024, -0.421651, 0.074975, -0.135467, 0.392976, 0.345175, -0.393626, -0.285739, 0.507590, -0.269231, 0.407931, 0.296486, -0.367025, 0.009986, -0.227417, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.526800, -0.437482, -0.056277, -0.524044, -0.247236, -0.576433, 0.336533, -0.100526, 0.077991, -0.258441, 0.305841, -0.302518, -0.152075, 0.229260, 0.207653, -0.386307, -0.297955, -0.304973, -0.452352, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.417258, 0.249411, 0.400977, 0.062176, 0.297028, -0.431114, 0.064978, -0.135467, 0.383560, 0.335383, -0.403625, -0.285739, 0.517589, -0.269231, 0.398049, 0.296486, -0.357028, 0.000298, -0.237415, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.520152, -0.430112, -0.065667, -0.524044, -0.251084, -0.577742, 0.326526, -0.100526, 0.072518, -0.251079, 0.297128, -0.302518, -0.142495, 0.236656, 0.200447, -0.386307, -0.304549, -0.297707, -0.462322, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.413598, 0.256764, 0.391705, 0.062176, 0.295620, -0.423857, 0.055119, -0.135467, 0.376109, 0.342747, -0.412577, -0.285739, 0.519068, -0.261814, 0.390311, 0.296486, -0.363337, 0.007572, -0.247422, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.515327, -0.421799, -0.074893, -0.524044, -0.251064, -0.572234, 0.316903, -0.100526, 0.065763, -0.242550, 0.288559, -0.302518, -0.135911, 0.244920, 0.194760, -0.386307, -0.310895, -0.289210, -0.471885, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.408956, 0.265282, 0.382599, 0.062176, 0.295538, -0.415363, 0.045662, -0.135467, 0.367582, 0.351290, -0.421257, -0.285739, 0.521655, -0.255590, 0.382654, 0.296486, -0.369553, 0.016080, -0.256980, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.508332, -0.413417, -0.084404, -0.524044, -0.251363, -0.566034, 0.307386, -0.100526, 0.058685, -0.233550, 0.279650, -0.302518, -0.137263, 0.253791, 0.190102, -0.386307, -0.318470, -0.280166, -0.481241, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.409751, 0.273923, 0.373445, 0.062176, 0.300395, -0.406588, 0.036229, -0.135467, 0.359210, 0.360146, -0.430120, -0.285739, 0.517969, -0.255511, 0.374120, 0.296486, -0.377061, 0.025147, -0.266454, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.500692, -0.404524, -0.093091, -0.524044, -0.251038, -0.559546, 0.299192, -0.100526, 0.050916, -0.224240, 0.271120, -0.302518, -0.134731, 0.262098, 0.183856, -0.386307, -0.326386, -0.272066, -0.489673, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.407173, 0.282926, 0.365528, 0.062176, 0.305188, -0.397385, 0.028194, -0.135467, 0.350280, 0.369249, -0.437996, -0.285739, 0.516087, -0.253151, 0.365288, 0.296486, -0.384941, 0.033522, -0.275064, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.493014, -0.395251, -0.100853, -0.524044, -0.251345, -0.552035, 0.291862, -0.100526, 0.042924, -0.214823, 0.263422, -0.302518, -0.130949, 0.270958, 0.176502, -0.386307, -0.334070, -0.263903, -0.497365, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.403862, 0.292105, 0.358560, 0.062176, 0.309131, -0.388573, 0.021057, -0.135467, 0.341275, 0.378657, -0.444892, -0.285739, 0.514409, -0.247860, 0.356106, 0.296486, -0.392634, 0.041880, -0.282945, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.491578, -0.387258, -0.109100, -0.524044, -0.246391, -0.545512, 0.283718, -0.100526, 0.035016, -0.206937, 0.255713, -0.302518, -0.125007, 0.279194, 0.168563, -0.386307, -0.340836, -0.265120, -0.504704, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.010011, 0.403314, 0.299370, 0.351992, 0.062176, 0.315199, -0.385545, 0.013283, -0.135467, 0.332432, 0.387100, -0.451098, -0.285739, 0.512891, -0.241906, 0.347662, 0.296486, -0.399180, 0.041645, -0.290704, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.423555, 0.490041, -0.379289, -0.116673, -0.524044, -0.242118, -0.538460, 0.276477, -0.096284, 0.028295, -0.198565, 0.248445, -0.299219, -0.118071, 0.285038, 0.160107, -0.381586, -0.346372, -0.261364, -0.511368, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.014642, 0.402521, 0.304694, 0.346321, 0.066883, 0.320819, -0.383324, 0.006998, -0.132793, 0.324461, 0.395881, -0.456647, -0.285739, 0.515874, -0.234688, 0.338720, 0.301266, -0.404439, 0.045868, -0.297804, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
-0.425402, 0.491154, -0.371432, -0.123831, -0.526218, -0.237198, -0.530579, 0.269630, -0.099035, 0.024256, -0.191302, 0.241651, -0.301243, -0.111501, 0.290284, 0.153066, -0.382076, -0.350963, -0.258888, -0.517375, 0.046228, 0.351928, -0.142958, 0.547579, -0.041428, 0.376905, -0.318270, -0.088407, 0.012210, 0.401225, 0.309692, 0.341181, 0.064285, 0.326158, -0.380824, 0.001168, -0.128795, 0.317689, 0.403323, -0.461435, -0.285739, 0.518312, -0.228139, 0.329655, 0.300692, -0.408665, 0.048831, -0.304240, -0.254341, 0.022019, -0.470719, -0.173067, 0.050483, -0.483090, 0.526249, 0.150317
