0.411277, 0.283480, 0.736013, -0.171532, -0.090281, -0.328886, 0.806387, 0.253791, 0.570254, 0.366429, 0.573553, -0.401486, -0.353642, -0.467479, 0.705054, 0.595543
0.421277, 0.273481, 0.726015, -0.161534, -0.100279, -0.318890, 0.796397, 0.243796, 0.560256, 0.356430, 0.563556, -0.411484, -0.363633, -0.477477, 0.695067, 0.605542
0.421570, 0.265007, 0.730627, -0.167392, -0.103809, -0.310024, 0.800469, 0.245843, 0.551889, 0.347073, 0.569525, -0.415123, -0.371766, -0.486776, 0.685254, 0.602169
0.419051, 0.260061, 0.732813, -0.173180, -0.102735, -0.307654, 0.798999, 0.242330, 0.551764, 0.338106, 0.575298, -0.421051, -0.379861, -0.495860, 0.677422, 0.600744
0.412985, 0.263016, 0.738256, -0.180614, -0.097443, -0.311476, 0.793066, 0.245111, 0.555612, 0.329133, 0.582778, -0.418669, -0.388413, -0.504828, 0.669602, 0.596683
0.406701, 0.268286, 0.742219, -0.188375, -0.092223, -0.316849, 0.787465, 0.247464, 0.558511, 0.319945, 0.589308, -0.416793, -0.397055, -0.513039, 0.661215, 0.593628
0.400936, 0.269291, 0.745241, -0.195869, -0.087934, -0.319860, 0.782110, 0.250748, 0.561143, 0.312519, 0.596229, -0.414424, -0.405484, -0.521218, 0.653616, 0.590441
0.404784, 0.264571, 0.750753, -0.203243, -0.092556, -0.315593, 0.775640, 0.256489, 0.556265, 0.313991, 0.603076, -0.409997, -0.414157, -0.526928, 0.656357, 0.584910
0.408431, 0.259995, 0.750933, -0.208482, -0.097029, -0.311439, 0.772802, 0.259777, 0.551579, 0.315510, 0.609755, -0.409600, -0.422314, -0.531778, 0.659764, 0.581927
0.412201, 0.255996, 0.753396, -0.210227, -0.101411, -0.307927, 0.768693, 0.261491, 0.546921, 0.316571, 0.613442, -0.411366, -0.428151, -0.536861, 0.662403, 0.578619
0.415306, 0.253031, 0.754939, -0.211741, -0.105146, -0.305418, 0.765622, 0.263015, 0.542925, 0.316812, 0.616296, -0.413128, -0.433773, -0.541743, 0.664831, 0.576030
